BDH,OIBL,Bandar Lengeh Airport,"Bandar Lengeh, Iran",UTC+03:30,Mar-Sep
BDI,FSSB,Bird Island Airport,"Bird Island, Seychelles",UTC+04:00,
BDJ,WAOO,Syamsudin Noor Airport,"Banjarmasin, Indonesia",UTC+08:00,
BDK,DIBU,Soko Airport,"Bondoukou, Ivory Coast",UTC±00:00,
BDL,KBDL,Bradley International Airport,"Windsor Locks / Hartford, Connecticut, United States",UTC−05:00,Mar-Nov
BDM,LTBG,Bandırma Airport,"Bandırma, Turkey",UTC+03:00,
BDN,OPTH,Talhar Airport,"Badin, Pakistan",UTC+05:00,
BDO,WICC,Husein Sastranegara International Airport,"Bandung, Indonesia",UTC+07:00,
BDP,VNCG,Bhadrapur Airport (Chandragadhi Airport),"Bhadrapur / Chandragadhi, Nepal",UTC+05:45,
BDQ,VABO,Vadodara Airport (Civil Airport Harni),"Vadodara, Gujarat, India",UTC+05:30,
BDR,KBDR,Igor I. Sikorsky Memorial Airport,"Bridgeport, Connecticut, United States",UTC−05:00,Mar-Nov
BDS,LIBR,Brindisi – Salento Airport,"Brindisi, Apulia, Italy",UTC+01:00,Mar-Oct
BDT,FZFD,Gbadolite Airport,"Gbadolite, Democratic Republic of the Congo",UTC+01:00,
BDU,ENDU,Bardufoss Airport,"Bardufoss, Norway",UTC+01:00,Mar-Oct
BDV,FZRB,Moba Airport,"Moba, Democratic Republic of the Congo",UTC+02:00,
BDW,YBDF,Bedford Downs Airport,"Bedford Downs, Western Australia, Australia",UTC+08:00,
BDX,,Broadus Airport[1],"Broadus, Montana, United States",UTC−07:00,Mar-Nov
BDY,,Bandon State Airport (FAA: S05),"Bandon, Oregon, United States",UTC−08:00,Mar-Nov
BDZ,AYBG,Baindoung Airport,"Baindoung, Papua New Guinea",UTC+10:00,
BEA,,Bereina Airport,"Bereina, Papua New Guinea",UTC+10:00,
BEB,EGPL,Benbecula Airport,"Benbecula, Scotland",UTC±00:00,Mar-Oct
BEC,KBEC,Beech Factory Airport,"Wichita, Kansas, United States",UTC−06:00,Mar-Nov
BED,KBED,Laurence G. Hanscom Field,"Bedford, Massachusetts, United States",UTC−05:00,Mar-Nov
BEE,YBGB,Beagle Bay Airport,"Beagle Bay, Western Australia, Australia",UTC+08:00,
BEF,MNBL,Bluefields Airport,"Bluefields, Nicaragua",UTC−06:00,
BEG,LYBE,Belgrade Nikola Tesla Airport,"Belgrade, Serbia",UTC+01:00,Mar-Oct
BEH,KBEH,Southwest Michigan Regional Airport,"Benton Harbor, Michigan, United States",UTC−05:00,Mar-Nov
BEI,HABE,Beica Airport,"Beica, Ethiopia",UTC+03:00,
BEJ,WALK,Kalimarau Airport,"Tanjung Redeb, Indonesia",UTC+08:00,
BEK,VIBY,Bareilly Airport,"Bareilly, Uttar Pradesh, India",UTC+05:30,
BEL,SBBE,Val de Cans International Airport,"Belém, Pará, Brazil",UTC−03:00,
BEM,GMMD,Beni Mellal Airport[1],"Beni Mellal, Morocco",UTC+00:00,Mar-Oct1
BEN,HLLB,Benina International Airport,"Benghazi, Libya",UTC+02:00,
BEO,YLMQ[2][3],Lake Macquarie Airport (Belmont Airport),"Newcastle, New South Wales, Australia",UTC+10:00,Oct-Apr
BEP,VOBI,Bellary Airport,"Bellary, Karnataka, India",UTC+05:30,
BEQ,EGXH,RAF Honington,"Bury St Edmunds, England",UTC±00:00,Mar-Oct
BER,EDDB,Berlin Brandenburg Airport,"Berlin, Germany",UTC+01:00,Mar-Oct
BES,LFRB,Brest Bretagne Airport,"Brest, Brittany, France",UTC+01:00,Mar-Oct
BET,PABE,Bethel Airport,"Bethel, Alaska, United States",UTC−09:00,Mar-Nov
BEU,YBIE,Bedourie Airport,"Bedourie, Queensland, Australia",UTC+10:00,
BEV,LLBS,Beersheba Airport,"Beersheba, Israel",UTC+02:00,Mar-Oct
BEW,FQBR,Beira Airport,"Beira, Mozambique",UTC+02:00,
BEX,EGUB,RAF Benson,"Benson, England",UTC±00:00,Mar-Oct
BEY,OLBA,Beirut–Rafic Hariri International Airport / Beirut Air Base,"Beirut, Lebanon",UTC+02:00,Mar-Oct
BEZ,NGBR,Beru Island Airport,"Beru Island, Kiribati",UTC+12:00,
BFA,SGBN,Bahía Negra Airport[1],"Bahía Negra, Paraguay",UTC−04:00,Oct-Mar
BFC,,Bloomfield Airport,"Bloomfield, Queensland, Australia",UTC+10:00,
BFD,KBFD,Bradford Regional Airport,"Bradford, Pennsylvania, United States",UTC−05:00,Mar-Nov
BFE,EDLI,Bielefeld Airport,"Bielefeld, North Rhine-Westphalia, Germany",UTC+01:00,Mar-Oct
BFF,KBFF,Western Nebraska Regional Airport (William B. Heilig Field),"Scottsbluff, Nebraska, United States",UTC−07:00,Mar-Nov
BFG,,Bullfrog Basin Airport (FAA: U07),"Glen Canyon, Utah, United States",UTC−07:00,Mar-Nov
BFH,SBBI,Bacacheri Airport,"Curitiba, Paraná, Brazil",UTC−03:00,
BFI,KBFI,Boeing Field/King County International Airport,"Seattle, Washington, United States",UTC−08:00,Mar-Nov
BFJ,ZUBJ,Bijie Feixiong Airport,"Bijie, Guizhou, China",UTC+08:00,
BFK,KBKF,Buckley Space Force Base,"Aurora, Colorado, United States",UTC−07:00,Mar-Nov
BFL,KBFL,Meadows Field Airport,"Bakersfield, California, United States",UTC−08:00,Mar-Nov
BFM,KBFM,Mobile Downtown Airport,"Mobile, Alabama, United States",UTC−06:00,Mar-Nov
BFN,FABL,Bloemfontein Airport,"Bloemfontein, South Africa",UTC+02:00,
BFO,FVCZ,Buffalo Range Airport,"Chiredzi, Zimbabwe",UTC+02:00,
BFP,KBVI,Beaver County Airport (FAA: BVI),"Beaver Falls, Pennsylvania, United States",UTC−05:00,Mar-Nov
BFQ,,Bahía Piña Airport,"Puerto Piña, Panama",UTC−05:00,
BFR,KBFR,Virgil I. Grissom Municipal Airport,"Bedford, Indiana, United States",UTC−05:00,Mar-Nov
BFS,EGAA,Belfast International Airport,"Belfast, Northern Ireland",UTC±00:00,Mar-Oct
BFT,KARW,Beaufort County Airport (FAA: ARW),"Beaufort County, South Carolina, United States",UTC−05:00,Mar-Nov
BFU,ZSBB,Bengbu Airport,"Bengbu, Anhui, China",UTC+08:00,
BFV,VTUO,Buriram Airport,"Buriram, Thailand",UTC+07:00,
BFW,DAOS,Sidi Bel Abbès Airport,"Sidi Bel Abbès, Algeria",UTC+01:00,
BFX,FKKU,Bafoussam Airport,"Bafoussam, Cameroon",UTC+01:00,
BGA,SKBG,Palonegro International Airport,"Bucaramanga, Colombia",UTC−05:00,
BGB,FOGB,Booué Airport,"Booué, Gabon",UTC+01:00,
BGC,LPBG,Bragança Airport,"Bragança, Portugal",UTC±00:00,Mar-Oct
BGD,KBGD,Hutchinson County Airport,"Borger, Texas, United States",UTC−06:00,Mar-Nov
BGE,KBGE,Decatur County Industrial Air Park,"Bainbridge, Georgia, United States",UTC−05:00,Mar-Nov
BGF,FEFF,Bangui M'Poko International Airport,"Bangui, Central African Republic",UTC+01:00,
BGG,LTCU,Bingöl Airport[1],"Bingöl, Turkey",UTC+03:00,
BGH,GQNE,Abbaye Airport,"Bogué, Mauritania",UTC±00:00,
BGI,TBPB,Grantley Adams International Airport,"Bridgetown, Barbados",UTC−04:00,
BGJ,BIBF,Borgarfjörður Eystri Airport,"Borgarfjörður Eystri, Iceland",UTC±00:00,
BGK,,Big Creek Airport,"Big Creek, Belize",UTC−06:00,
BGL,VNBL,Baglung Airport,"Baglung, Nepal",UTC+05:45,
BGM,KBGM,Greater Binghamton Airport (Edwin A. Link Field),"Binghamton, New York, United States",UTC−05:00,Mar-Nov
BGN,UESG,Belaya Gora Airport,"Belaya Gora, Yakutia, Russia",UTC+11:00,
BGO,ENBR,"Bergen Airport, Flesland","Bergen, Norway",UTC+01:00,Mar-Oct
BGP,,Bongo Airport,"Bongo, Gabon",UTC+01:00,
BGQ,PAGQ,Big Lake Airport,"Big Lake, Alaska, United States",UTC−09:00,Mar-Nov
BGR,KBGR,Bangor International Airport,"Bangor, Maine, United States",UTC−05:00,Mar-Nov
BGT,,Bagdad Airport (FAA: E51),"Bagdad, Arizona, United States",UTC−07:00,
BGU,FEFG,Bangassou Airport,"Bangassou, Central African Republic",UTC+01:00,
BGV,SSBG,Bento Gonçalves Airport,"Bento Gonçalves, Rio Grande do Sul, Brazil",UTC−03:00,
BGW,ORBI,Baghdad International Airport,"Baghdad, Iraq",UTC+03:00,
BGX,SBBG,Comandante Gustavo Kraemer Airport,"Bagé, Rio Grande do Sul, Brazil",UTC−03:00,
BGY,LIME,Il Caravaggio International Airport (Orio al Serio Airport),"Milan / Bergamo, Lombardy, Italy",UTC+01:00,Mar-Oct
BGZ,LPBR,Braga Airport,"Braga, Portugal",UTC±00:00,Mar-Oct
BHA,SESV,Los Perales Airport,"Bahía de Caráquez, Ecuador",UTC−05:00,
BHB,KBHB,Hancock County-Bar Harbor Airport,"Bar Harbor, Maine, United States",UTC−05:00,Mar-Nov
BHD,EGAC,George Best Belfast City Airport,"Belfast, Northern Ireland",UTC±00:00,Mar-Oct
BHE,NZWB,Woodbourne Airport,"Blenheim, New Zealand",UTC+12:00,Sep-Apr
BHF,SKCP,Bahía Cupica Airport,"Bahía Cupica, Colombia",UTC−05:00,
BHG,,Brus Laguna Airport,"Brus Laguna, Honduras",UTC−06:00,
BHH,OEBH,Bisha Domestic Airport,"Bisha, Saudi Arabia",UTC+03:00,
BHI,SAZB,Comandante Espora Airport,"Bahía Blanca, Buenos Aires, Argentina",UTC−03:00,
BHJ,VABJ,Bhuj Airport / Bhuj Rudra Mata Air Force Base,"Bhuj, Gujarat, India",UTC+05:30,
BHK,UTSB,Bukhara International Airport,"Bukhara, Uzbekistan",UTC+05:00,
BHL,,Bahía de los Ángeles Airport,"Bahía de los Ángeles, Baja California, Mexico",UTC−08:00,Apr-Oct
BHM,KBHM,Birmingham–Shuttlesworth International Airport,"Birmingham, Alabama, United States",UTC−06:00,Mar-Nov
BHN,OYBN,Beihan Airport,"Beihan, Yemen",UTC+03:00,
BHO,VABP,Raja Bhoj Airport,"Bhopal, Madhya Pradesh, India",UTC+05:30,
BHP,VNBJ,Bhojpur Airport,"Bhojpur, Nepal",UTC+05:45,
BHQ,YBHI,Broken Hill Airport,"Broken Hill, New South Wales, Australia",UTC+09:30,Oct-Apr
BHR,VNBP,Bharatpur Airport,"Bharatpur, Nepal",UTC+05:45,
BHS,YBTH,Bathurst Airport,"Bathurst, New South Wales, Australia",UTC+10:00,Oct-Apr
BHT,,Brighton Downs Airport,"Brighton Downs, Queensland, Australia",UTC+10:00,
BHU,VABV,Bhavnagar Airport,"Bhavnagar, Gujarat, India",UTC+05:30,
BHV,OPBW,Bahawalpur Airport,"Bahawalpur, Pakistan",UTC+05:00,
BHW,,Bhagatanwala Airport,"Sargodha, Pakistan",UTC+05:00,
BHX,EGBB,Birmingham Airport,"Birmingham, England",UTC±00:00,Mar-Oct
BHY,ZGBH,Beihai Fucheng Airport,"Beihai, Guangxi, China",UTC+08:00,
BHZ,,metropolitan area3,"Belo Horizonte, Minas Gerais, Brazil",UTC−03:00,
BIA,LFKB,Bastia – Poretta Airport,"Bastia, Corsica, France",UTC+01:00,Mar-Oct
BIB,HCMB,Baidoa Airport,"Baidoa, Somalia",UTC+03:00,
BID,KBID,Block Island State Airport,"Block Island, Rhode Island, United States",UTC−05:00,Mar-Nov
BIE,KBIE,Beatrice Municipal Airport,"Beatrice, Nebraska, United States",UTC−06:00,Mar-Nov
BIF,KBIF,Biggs Army Airfield,"El Paso, Texas, United States",UTC−07:00,Mar-Nov
BIG,PABI,Allen Army Airfield,"Delta Junction, Alaska, United States",UTC−09:00,Mar-Nov
BIH,KBIH,Eastern Sierra Regional Airport,"Bishop, California, United States",UTC−08:00,Mar-Nov
BII,,Bikini Atoll Airport,"Bikini Atoll, Marshall Islands",UTC+12:00,
BIJ,,Biliau Airport,"Biliau, Papua New Guinea",UTC+10:00,
BIK,WABB,Frans Kaisiepo Airport,"Biak, Indonesia",UTC+09:00,
BIL,KBIL,Billings Logan International Airport,"Billings, Montana, United States",UTC−07:00,Mar-Nov
BIM,MYBS,South Bimini Airport,"Bimini, Bahamas",UTC−05:00,Mar-Nov
BIN,OABN,Bamyan Airport,"Bamyan, Afghanistan",UTC+04:30,
BIO,LEBB,Bilbao Airport,"Bilbao, Basque Country, Spain",UTC+01:00,Mar-Oct
BIP,,Bulimba Airport,"Bulimba, Queensland, Australia",UTC+10:00,
BIQ,LFBZ,Biarritz Pays Basque Airport,"Biarritz, Aquitaine, France",UTC+01:00,Mar-Oct
BIR,VNVT,Biratnagar Airport,"Biratnagar, Nepal",UTC+05:45,
BIS,KBIS,Bismarck Municipal Airport,"Bismarck, North Dakota, United States",UTC−06:00,Mar-Nov
BIT,VNBT,Baitadi Airport,"Baitadi, Nepal",UTC+05:45,
BIU,BIBD,Bíldudalur Airport,"Bíldudalur, Iceland",UTC±00:00,
BIV,FEFR,Bria Airport,"Bria, Central African Republic",UTC+01:00,
BIW,,Billiluna Airport,"Billiluna, Western Australia, Australia",UTC+08:00,
BIX,KBIX,Keesler Air Force Base,"Biloxi, Mississippi, United States",UTC−06:00,Mar-Nov
BIY,FABE,Bhisho Airport,"Bhisho, South Africa",UTC+02:00,
BIZ,,Bimin Airport,"Bimin, Papua New Guinea",UTC+10:00,
BJA,DAAE,Soummam – Abane Ramdane Airport,"Béjaïa, Algeria",UTC+01:00,
BJB,OIMN,Bojnord Airport,"Bojnord, Iran",UTC+03:30,Mar-Sep
BJC,KBJC,Rocky Mountain Metropolitan Airport,"Denver, Colorado, United States",UTC−07:00,Mar-Nov
BJD,BIBK,Bakkafjörður Airport,"Bakkafjörður, Iceland",UTC±00:00,
BJE,,Baleela Airport[1],"Baleela, Sudan",UTC+03:00,
BJF,ENBS,Båtsfjord Airport,"Båtsfjord, Norway",UTC+01:00,Mar-Oct
BJG,,Kotamobagu Mopait Airport[1],"Kotamobagu, Indonesia",UTC+08:00,
BJH,VNBG,Bajhang Airport,"Bajhang, Nepal",UTC+05:45,
BJI,KBJI,Bemidji Regional Airport,"Bemidji, Minnesota, United States",UTC−06:00,Mar-Nov
BJJ,KBJJ,Wayne County Airport,"Wooster, Ohio, United States",UTC−05:00,Mar-Nov
BJK,WAPK,Benjina Airport (Nangasuri Airport),"Benjina, Indonesia",UTC+09:00,
BJL,GBYD,Banjul International Airport,"Banjul, Gambia",UTC±00:00,
BJM,HBBA,Bujumbura International Airport,"Bujumbura, Burundi",UTC+02:00,
BJN,,Bajone Airport,"Bajone, Mozambique",UTC+02:00,
BJO,SLBJ,Bermejo Airport,"Bermejo, Bolivia",UTC−04:00,
BJP,SBBP,Arthur Siqueira–Bragança Paulista State Airport[1],"Bragança Paulista, São Paulo, Brazil",UTC−03:00,
BJQ,,Bahja Airport[1],"Bahja, Oman",UTC+04:00,
BJR,HABD,Bahir Dar Airport,"Bahir Dar, Ethiopia",UTC+03:00,
BJS,,metropolitan area4,"Beijing, China",UTC+08:00,
BJT,,Bentota River Airport[1],"Bentota, Sri Lanka",UTC+05:30,
BJU,VNBR,Bajura Airport,"Bajura, Nepal",UTC+05:45,
BJV,LTFE,Milas–Bodrum Airport,"Milas / Bodrum, Turkey",UTC+03:00,
BJW,WRKB,Bajawa Soa Airport,"Bajawa, Indonesia",UTC+08:00,
BJX,MMLO,Del Bajío International Airport (Guanajuato Int'l Airport),"León, Guanajuato, Mexico",UTC−06:00,Apr-Oct
BJY,LYBT,Batajnica Air Base,"Batajnica, Serbia",UTC+01:00,Mar-Oct
BJZ,LEBZ,Badajoz Airport (Talavera la Real Air Base),"Badajoz, Extremadura, Spain",UTC+01:00,Mar-Oct
BKB,VIBK,Nal Airport,"Bikaner, Rajasthan, India",UTC+05:30,
BKC,PABL,Buckland Airport (FAA: BVK),"Buckland, Alaska, United States",UTC−09:00,Mar-Nov
BKD,KBKD,Stephens County Airport,"Breckenridge, Texas, United States",UTC−06:00,Mar-Nov
BKE,KBKE,Baker City Municipal Airport,"Baker City, Oregon, United States",UTC−08:00,Mar-Nov
BKF,,Lake Brooks Seaplane Base,"Brooks Camp, Alaska, United States",UTC−09:00,Mar-Nov
BKG,KBBG,Branson Airport (FAA: BBG),"Branson, Missouri, United States",UTC−06:00,Mar-Nov
BKH,PHBK,Barking Sands PMRF,"Kekaha, Hawaii, United States",UTC−10:00,
BKI,WBKK,Kota Kinabalu International Airport,"Kota Kinabalu, Sabah, Malaysia",UTC+08:00,
BKJ,GUOK,Boké Baralande Airport,"Boké, Guinea",UTC±00:00,
BKK,VTBS,Suvarnabhumi Airport,"Bangkok, Thailand",UTC+07:00,
BKL,KBKL,Cleveland Burke Lakefront Airport,"Cleveland, Ohio, United States",UTC−05:00,Mar-Nov
BKM,WBGQ,Bakelalan Airport,"Bakelalan, Sarawak, Malaysia",UTC+08:00,
BKN,,Balkanabat Airport[1],"Balkanabat, Turkmenistan",UTC+05:00,
BKO,GABS,Bamako–Sénou International Airport,"Bamako, Mali",UTC±00:00,
BKP,YBAW,Barkly Downs Airport,"Barkly Downs, Queensland, Australia",UTC+10:00,
BKQ,YBCK,Blackall Airport,"Blackall, Queensland, Australia",UTC+10:00,
BKR,FTTK,Bokoro Airport,"Bokoro, Chad",UTC+01:00,
BKS,WIPL,Fatmawati Soekarno Airport,"Bengkulu, Indonesia",UTC+07:00,
BKT,KBKT,Blackstone Army Airfield (Allen C. Perkinson Airport),"Blackstone, Virginia, United States",UTC−05:00,Mar-Nov
BKU,FMSV,Betioky Airport,"Betioky, Madagascar",UTC+03:00,
BKW,KBKW,Raleigh County Memorial Airport,"Beckley, West Virginia, United States",UTC−05:00,Mar-Nov
BKX,KBKX,Brookings Regional Airport,"Brookings, South Dakota, United States",UTC−06:00,Mar-Nov
BKY,FZMA,Kavumu Airport,"Bukavu, Democratic Republic of the Congo",UTC+02:00,
BKZ,HTBU,Bukoba Airport,"Bukoba, Tanzania",UTC+03:00,
BLA,SVBC,General José Antonio Anzoátegui International Airport,"Barcelona, Venezuela",UTC−04:00,
BLB,MPHO,Panamá Pacífico International Airport (former Howard AFB),"Panama Pacifico, Panama",UTC−05:00,
BLC,FKKG,Bali Airport,"Bali, Cameroon",UTC+01:00,
BLD,,Boulder City Municipal Airport (FAA: 61B),"Boulder City, Nevada, United States",UTC−08:00,Mar-Nov
BLE,ESSD,Dala Airport (Borlänge Airport),"Borlänge, Sweden",UTC+01:00,Mar-Oct
BLF,KBLF,Mercer County Airport,"Bluefield, West Virginia, United States",UTC−05:00,Mar-Nov
BLG,WBGC,Belaga Airport,"Belaga, Sarawak, Malaysia",UTC+08:00,
BLH,KBLH,Blythe Airport,"Blythe, California, United States",UTC−08:00,Mar-Nov
BLI,KBLI,Bellingham International Airport,"Bellingham, Washington, United States",UTC−08:00,Mar-Nov
BLJ,DABT,Mostépha Ben Boulaid Airport,"Batna, Algeria",UTC+01:00,
BLK,EGNH,Blackpool Airport,"Blackpool, England",UTC±00:00,Mar-Oct
BLL,EKBI,Billund Airport,"Billund, Denmark",UTC+01:00,Mar-Oct
BLM,KBLM,Monmouth Executive Airport,"Belmar / Farmingdale, New Jersey, United States",UTC−05:00,Mar-Nov
BLN,YBLA,Benalla Airport,"Benalla, Victoria, Australia",UTC+10:00,Oct-Apr
BLO,BIBL,Blönduós Airport,"Blönduós, Iceland",UTC±00:00,
BLP,SPBL,Huallaga Airport,"Bellavista, Peru",UTC−05:00,
BLQ,LIPE,Bologna Guglielmo Marconi Airport,"Bologna, Emilia-Romagna, Italy",UTC+01:00,Mar-Oct
BLR,VOBL,Kempegowda International Airport,"Bangalore, Karnataka, India",UTC+05:30,
BLS,YBLL,Bollon Airport,"Bollon, Queensland, Australia",UTC+10:00,
BLT,YBTR,Blackwater Airport,"Blackwater, Queensland, Australia",UTC+10:00,
BLU,KBLU,Blue Canyon–Nyack Airport,"Emigrant Gap, California, United States",UTC−08:00,Mar-Nov
BLV,KBLV,MidAmerica St. Louis Airport / Scott Air Force Base,"Belleville, Illinois, United States",UTC−06:00,Mar-Nov
BLX,LIDB,Belluno Airport,"Belluno, Veneto, Italy",UTC+01:00,Mar-Oct
BLY,EIBT,Belmullet Aerodrome,"Belmullet, Ireland",UTC±00:00,Mar-Oct
BLZ,FWCL,Chileka International Airport,"Blantyre, Malawi",UTC+02:00,
